ACAP1|9744,0.43417084,0.17278996,3.0831704,3.8129847,0.6811403,1.3347075,0.7310263,0.080492124,3.1913679,1.4136182
ACBD7|414149,2.6706338,0.5150346,0.453098,0.11518527,1.4165173,1.6993508,1.6426176,0.668042,1.1144304,1.366578
ACCN1|40,1.4901049,0.19578366,0.57058066,1.9344704,1.9968828,2.006233,1.008757,1.007817,0.3918473,1.7359463
ACCN3|9311,0.06450817,0.58404946,1.6142797,1.7692153,1.9980555,1.2289045,0.30152667,1.4155669,2.8563488,0.5164925
ACCN4|55515,0.6125447,1.1471866,0.9452136,1.5258634,0.8037703,1.7103469,1.1684042,0.048887856,0.7713884,1.0487698
ACE2|59272,1.2900244,1.0428418,0.47913513,0.70677006,1.5054303,0.6355154,0.8712201,2.3114185,0.46144086,1.9373208
ACER2|340485,1.2305452,0.722877,2.4672446,2.6148803,1.1810001,1.7902654,0.91778797,0.7848042,0.06258553,0.809157
ACHE|43,0.11640843,0.04204408,0.56552935,2.648459,1.3176942,1.5386912,1.2755028,1.1522884,1.6640103,1.7286596
ACOX2|8309,0.6934247,1.3297746,0.07428132,1.2204453,1.1481937,1.5103022,0.78432053,1.2968392,0.6684842,2.1561286
ACOXL|55289,0.51126397,0.080719925,2.9917698,4.1849313,0.057310805,1.7598667,0.31279978,0.33945274,4.0432353,1.1096033
ACP5|54,1.5598137,0.7754807,1.4767084,3.2097957,1.6289637,0.60739434,0.51814556,0.15612449,1.555609,2.0514786
ACPP|55,1.0152972,0.4282033,2.8419642,2.421619,0.38246948,2.3011127,1.1485673,1.0737594,0.17833988,0.69604856
ACRBP|84519,0.32502878,0.2505411,2.5250332,2.9675195,0.5206741,1.002998,2.2711775,0.35327765,2.9425805,0.49154437
ACSL6|23305,1.9130574,0.67205685,0.023391578,0.7844292,1.3117235,1.2654492,1.0262275,1.2959168,0.738003,2.4377632
ACSM1|116285,0.03572406,0.737996,2.6384838,1.2897549,0.29688245,2.8802152,1.0178515,1.0820653,2.1527808,0.8535001
ACSM3|6296,0.31323946,0.2150836,0.9490135,0.91294956,1.334244,1.5923187,0.70887554,3.3728878,0.6877829,1.5156387
ACSM5|54988,0.8565789,0.15150748,1.8809744,2.2684662,1.741183,0.13043074,0.68386745,0.03270887,1.9322251,1.3554496
ACSS3|79611,1.3258563,0.983741,1.9160918,2.6263988,2.1017437,0.22569339,1.2392588,0.024914363,0.84620667,2.0880213
ACTA2|59,1.0915729,0.5474727,1.6332146,2.9674847,2.2100625,0.47922015,1.4715327,0.10878676,0.4455181,2.288172
ACTBL2|345651,0.16170785,1.2528046,1.7142752,2.9250455,1.5565833,0.65810305,1.7405076,0.009704596,1.3699425,0.19788852
ACTC1|70,0.71590966,0.9519589,0.9594447,2.2244933,1.749444,0.43209133,1.4877492,0.021539655,0.4857989,1.9392806
ACTG2|72,0.9396219,0.64177376,1.1982254,2.3821366,2.2121575,1.015931,1.8943633,0.22616842,0.12165829,1.9946419
ACTL8|81569,1.4701843,0.32397887,1.0569966,0.88563335,0.8563343,0.3450789,0.19294956,1.8045783,0.9648365,1.3630631
ACVR1C|130399,0.3579761,0.8143895,2.4324336,1.4504333,0.067603365,1.9805009,1.1586977,1.4147394,1.3891191,1.3904144
ACY3|91703,0.8873915,0.6525393,1.2535595,1.6593081,1.2842971,1.5100311,0.9179697,1.0647379,1.1438121,1.0040075
ADAM11|4185,0.5552081,0.95904994,1.2473234,1.2822071,1.7236605,0.6266739,2.1403086,0.20213416,0.15042453,1.8247541
ADAM12|8038,1.5075978,0.9340932,1.2159685,2.6548007,1.6700226,0.6166292,1.1343768,0.022451997,1.2637794,1.4431723
ADAM19|8728,1.3316616,1.3103569,1.1679888,2.7436342,1.0586785,0.13236134,1.1551832,0.55023104,1.1561607,2.6462843
ADAM22|53616,1.4009495,0.31770343,2.0588305,3.1649508,1.7696631,0.7873143,1.3686152,0.043997556,1.0427859,0.486884
ADAM23|8745,1.2965182,0.44761515,1.7797353,2.7508674,1.9790055,0.12037072,1.2400097,0.21888152,0.21361738,1.834054
ADAM28|10863,0.15448585,0.5505282,4.2081017,3.0727708,1.4569026,1.8724247,0.72694945,0.039363436,2.0708628,0.23226278
ADAM32|203102,2.3698559,0.45147076,0.03246184,0.7757282,1.4713627,1.0787613,0.7660371,1.0829474,0.636715,2.5972097
ADAM33|80332,0.7070547,0.11663523,1.3239132,2.3650196,2.2644887,0.24878451,1.0649452,0.038331583,0.4072188,1.7525
ADAM6|8755,0.8293506,0.26082367,2.6300147,2.5007296,0.21920002,0.42436188,0.14604948,0.9838066,1.6092815,1.8215144
ADAM8|101,0.51697016,0.7327526,1.9366598,2.752336,1.8004066,1.3081467,1.0022265,0.058606632,1.6414622,1.3017995
ADAMDEC1|27299,1.2702394,0.5047869,3.4006534,2.737808,1.0600026,1.0744323,0.80681014,0.06974197,1.351088,1.5310032
ADAMTS10|81794,1.542498,0.5339969,1.436466,2.4550984,1.654501,0.91648805,1.1399037,0.023545826,1.2159523,1.823087
ADAMTS12|81792,1.1564243,0.60997635,1.3894651,3.051163,2.0799954,0.23417692,1.1001092,0.0855172,0.09101321,1.7509882
ADAMTS13|11093,0.4341442,0.31598705,0.48969087,1.1288707,0.26434064,2.3430383,0.24205959,2.0789359,1.5356557,1.4778227
ADAMTS14|140766,1.5806005,0.7909844,1.222468,2.356282,1.3404182,0.6284778,0.97917837,0.0949915,1.2053391,1.7955891
ADAMTS15|170689,0.023654815,0.9882201,2.4959633,1.8566412,1.5593486,0.927013,0.3549232,0.23369162,1.5202343,0.5946135
ADAMTS16|170690,1.7340704,0.9450422,1.2326022,3.0949876,2.2783337,0.6605004,1.3688115,0.018465439,1.2565932,2.181165
ADAMTS17|170691,2.1533659,1.0017191,1.1473098,0.9599939,1.6871821,0.06382867,0.5575069,0.44961244,1.9851046,1.6512269
ADAMTS18|170692,1.89881,1.0247887,1.8757803,2.0199335,2.1397548,0.7658162,1.5721704,0.020823708,0.32746154,1.7705541
ADAMTS19|171019,0.65409464,0.0048161675,1.6521403,1.0078528,1.4771028,0.6972686,0.9411177,0.90179783,0.56616426,1.4059033
ADAMTS1|9510,0.6559081,0.17256832,1.7862262,2.288455,1.8907012,0.3251413,1.1635443,0.13595964,1.3560152,1.664077
ADAMTS2|9509,1.4590389,0.7642177,1.3702787,3.2164192,2.1211605,0.27595928,0.9461591,0.036418058,1.3916795,1.4655027
ADAMTS3|9508,1.3013097,0.5297366,1.7989233,2.7465024,2.1376638,0.3119402,1.5605025,0.061544888,0.14655934,1.5889943
ADAMTS4|9507,0.93629295,0.91903025,1.3984615,2.7409496,1.8460188,0.20406182,1.0948857,0.2471066,1.5251961,1.4446307
ADAMTS6|11174,1.6189612,0.3819316,1.1159045,1.9745722,1.6548281,0.82759,1.0513214,0.07080656,0.6608619,1.5171325
ADAMTS7|11173,1.1028867,0.3730243,1.6485838,3.5046766,1.8890189,0.5344198,1.0800511,0.13665357,0.45937914,1.8507828
ADAMTS8|11095,0.6852605,0.20321646,1.2442217,1.0895748,2.2238083,0.84017384,1.4485952,1.0846041,0.22744435,3.3034177
ADAMTSL1|92949,1.4210615,0.3208813,1.6152993,2.3682952,1.9836537,0.0872661,1.209992,0.33540955,0.3595306,1.8910145
ADAMTSL2|9719,2.1031327,0.6224942,0.9889054,1.1299199,1.3539922,1.0544326,2.021852,0.27630037,0.4882773,1.3220384
ADAMTSL3|57188,1.2057678,0.30585447,1.8736838,2.3596241,2.0945954,0.54997784,1.4112451,0.034702078,0.5220835,1.9102013
ADAMTSL4|54507,0.85524416,0.30126143,2.0894024,2.8367512,2.0017903,0.088754915,1.2729163,0.0932244,2.2837563,1.6389842
ADAMTSL5|339366,0.09892216,1.961164,1.171434,2.418637,1.113004,1.9156219,0.85212773,0.569503,0.8826429,1.4348582
ADARB2|105,0.99799836,0.10877351,1.1138699,1.5081089,0.8914048,0.036521096,1.1230849,0.2993483,0.9833633,2.7849228
ADA|100,1.5108051,1.1152399,0.820255,1.3062661,0.77397037,0.07366126,2.1995683,0.42871392,2.8778932,1.784494
ADCY1|107,2.5401082,0.06459294,1.3424053,2.5911698,1.1806247,0.37061304,1.5215594,0.061531436,0.54068077,2.4890795
ADCY2|108,1.1034069,0.51433975,1.3066785,2.2442224,1.8668073,0.5145218,1.3428117,0.027564328,0.5982219,1.8930128
ADCY5|111,0.46148303,0.3922734,1.5664963,3.0410745,2.368221,0.7285365,1.8529204,0.6667274,0.036676597,2.7884543
ADCYAP1|116,1.1202217,0.4348991,1.6474994,3.465748,2.2408938,0.6196668,2.1156256,0.02414732,0.38025293,2.8650522
ADC|113451,1.0171928,0.45687893,0.6800835,4.3138256,2.3003345,0.47488242,1.2207209,0.100301355,1.2255242,1.371484
ADD2|119,1.1867745,0.5227866,1.4730833,2.2279992,1.2639034,0.7889725,1.3899357,0.011754572,0.6889917,1.6909285
ADH1A|124,0.7463027,0.5295645,1.751742,1.899269,0.9718431,0.30831137,0.36807206,0.7670872,0.87354815,2.1160376
ADH1B|125,0.60342014,0.3245579,2.1819837,2.115364,0.96966827,0.03166349,0.19803786,0.5839126,0.9056603,2.4926796
ADH1C|126,0.6964772,0.446083,1.4071496,1.7099018,0.9820246,1.2514184,0.97410995,1.3139471,0.032118026,1.2580838
ADH4|127,0.42560622,0.022152849,0.4830303,0.30020186,1.2936841,0.9164382,1.3933328,1.8805679,1.0022427,2.7154784
ADH6|130,0.11164797,0.3501576,1.3757079,1.574113,0.7808601,1.9126844,0.947011,2.567484,0.04270611,1.3425202
ADHFE1|137872,1.1924815,0.43842256,1.7566441,1.8195028,1.7447921,1.0677246,1.7484062,0.22592585,0.5112961,2.1835618
ADIPOQ|9370,0.8658899,0.8775968,1.1489803,2.4115045,2.1307092,1.2047188,1.3009014,0.1290819,1.6365762,1.9446242
ADM|133,0.17991781,1.4338983,1.4794888,3.048035,0.24745496,1.1422211,0.92978007,1.2962658,1.8044902,0.46669608
ADORA1|134,0.5772884,0.5730395,1.5611887,2.0935261,1.7437334,0.16837393,0.9305731,0.18349798,1.6097525,0.9949536
ADORA3|140,1.0180596,0.87004006,2.9751732,4.298242,1.2828568,0.3176248,0.7297146,0.07711098,0.49239174,1.2066249
ADPRHL1|113622,1.4914752,1.4797033,1.0373104,0.5959183,0.22472009,1.4379964,1.9860969,0.19425239,2.345888,1.5058016
ADRA1B|147,2.750802,0.19448705,2.1218061,1.0349661,1.244432,0.29875287,3.0038424,0.05093803,0.63575876,2.6797717
ADRA1D|146,1.4348629,0.04576954,0.989222,1.0120374,2.4183168,0.19514583,2.282311,0.20686264,0.97288275,2.1098554
ADRA2A|150,0.7364415,0.22537921,1.5916994,2.3363032,1.6589062,1.7219422,0.94857043,0.85556734,0.0858907,3.1663098
ADRA2C|152,0.6915771,1.4994872,0.89896166,0.9117989,1.3601357,1.4219244,1.2355686,0.14107431,0.65174705,2.1455965
ADRB1|153,0.19176555,0.8122084,3.2752812,2.587704,1.1381148,2.294183,0.72197425,0.019168919,1.280348,0.8915266
ADRB2|154,0.7090946,0.48962468,1.9864432,2.3837705,1.2057499,0.56645393,1.1740267,0.026473619,1.0998858,1.7986485
ADRB3|155,0.8829436,0.3568968,1.5845611,1.9163337,2.3336291,0.45014623,1.2019953,0.02089886,1.0630597,1.9572387
ADSSL1|122622,0.13870849,0.4336233,1.3384137,3.707764,0.13581675,1.2421902,2.4339774,0.0933504,1.3253558,1.1264802
AEBP1|165,1.4006647,0.8174406,1.1857442,2.6334958,1.738037,0.79283077,1.0193493,0.042901516,0.9892358,1.6538392
AFAP1L1|134265,1.2384971,0.10685631,1.5299366,3.0031402,1.6180238,0.2666902,1.1648135,0.39787015,0.52814585,1.3997725
AFAP1L2|84632,0.23803681,1.9063233,3.7072442,3.7638388,0.77721536,0.53799766,0.56580174,0.18329771,1.9977887,0.996003
AFF2|2334,0.07934668,0.04521761,2.2407844,2.632993,1.1249362,0.7382177,1.5534282,0.2836294,1.4620177,1.2403547
AFF3|3899,0.076815195,0.6157129,2.192453,2.4616652,1.3248335,0.7795974,1.9979388,0.045129284,0.61452085,2.3135438
AG2|387763,1.092919,0.8120942,1.029875,2.0633206,1.6756839,0.66130906,1.3129479,0.051927388,1.315847,1.7875413
AGAP11|119385,0.08177482,1.3864459,0.1554134,0.44768992,2.612682,0.7444181,1.0792695,0.7468707,1.7079597,4.4076667
AGAP2|116986,0.08831754,1.3743244,3.8132463,4.8963428,0.84629697,0.7953368,0.060621776,0.1708841,2.3445756,0.3713129
AGAP7|653268,1.5790803,0.31928405,0.036705703,0.54858243,1.5180328,1.80342,1.5709438,1.2551895,1.2084885,2.1403332
AGAP8|728404,1.3727937,0.37335572,0.23252375,0.60013944,1.0714861,1.5998484,1.2853426,0.8378192,0.86220163,1.8005159
AGBL4|84871,0.026527328,0.9968511,3.140067,1.726885,0.35017017,2.7718258,0.5926742,0.14171332,1.4300449,1.1497179
AGER|177,0.23296331,2.6119301,0.118575566,0.23432373,0.33419386,2.5428724,0.34157884,0.79567504,2.3870518,4.585476
AGPAT4|56895,0.1484541,0.73162794,1.9797444,2.4692235,0.87525344,1.0041301,0.52954215,0.06626812,1.2258699,1.1373146
AGPAT9|84803,0.86537147,0.758048,2.5666301,2.0250547,0.41705582,0.9155125,1.2992154,0.3943907,1.5805622,1.2608505
AGR2|10551,0.11032331,0.7238797,2.2109518,3.591001,0.7571149,3.1239178,0.9500604,1.3339474,1.151174,0.52294505
AGR3|155465,0.57139766,0.3247864,3.0200148,2.2600465,0.3425121,2.6164293,0.4730334,1.2735732,0.36938414,0.3765924
AGTR1|185,1.1861168,0.6717543,0.6829773,1.8188946,1.7163323,0.5944769,1.3585783,0.010340661,0.6105662,1.7024426
AGT|183,1.7670022,0.21089198,0.32126406,1.3747929,2.6620996,1.2574354,0.65206915,2.0594416,0.12610044,3.3020022
AGXT|189,1.153355,0.58194554,0.019293549,0.6229217,1.0552293,2.0399706,1.1217574,1.416591,0.07644335,2.344223
AHCYL2|23382,0.37858596,0.120414205,1.3491163,2.6398778,1.3125799,1.203299,0.81482387,1.7659296,1.0321121,1.0730536
AHNAK2|113146,0.99268806,0.82242244,1.0281887,2.5853016,1.6564692,0.70758575,0.9436716,0.024198927,0.8480715,1.3407568
AHRR|57491,1.3757485,0.45260748,2.5657375,0.9660946,1.1891329,1.0799544,1.4624037,0.7133617,1.4100732,0.6001113
AHSA2|130872,1.8197088,0.3412493,0.066705406,0.5232166,0.93676245,1.4931726,1.4473948,0.8933649,1.0539359,2.4663138
AHSG|197,0.27400678,0.038355436,1.197162,0.73494107,1.0137734,1.8364996,0.8310881,1.0345697,0.78702825,2.2927837
AICDA|57379,0.08033682,0.80579597,1.6089188,1.7261153,0.13311213,1.3739551,1.7166098,0.14731674,2.1969008,2.1073394
AIF1L|83543,0.18805198,0.7771604,2.7622788,3.5134542,1.6709588,1.2951139,1.5518105,0.040081322,0.66863745,0.37079325
AIF1|199,0.92037547,0.76942664,2.7079356,3.1831124,1.5541149,0.36770898,0.86017835,0.09713073,1.442055,1.2626489
AIFM3|150209,1.4842554,0.55315506,0.078197755,0.9336977,1.004119,1.3119744,0.7334996,1.1534687,0.31887835,1.8837264
AIM1L|55057,0.91563773,1.3622463,0.07537075,1.5380346,1.7348171,0.6271521,0.8173718,1.7599498,0.59052414,1.3237344
AIM2|9447,0.09031184,0.64129686,1.7581407,1.4841596,0.6555111,0.15609194,1.1691791,0.047346678,3.2427626,1.1668466
AIRE|326,1.9485546,0.0127287675,0.768461,0.8424594,1.6228023,0.95732975,1.2468231,1.1139842,0.4747983,1.8902355
AJAP1|55966,1.1432725,0.2817949,2.5368366,3.6153808,1.4003916,0.0756267,1.2936698,0.55833083,1.6456583,1.2189853
AK3L1|205,2.3652937,0.23999655,0.10448111,1.1534513,2.1585422,0.5655731,1.4611014,1.3499826,0.2791925,1.8312374
AK5|26289,1.4154623,1.3836409,1.4419245,4.0169363,1.3355652,0.5267722,1.383142,0.027830346,0.80243516,2.3811927
AK7|122481,0.07746598,0.058361895,2.3043385,3.3192198,0.8403725,2.3922908,0.9267262,1.1202595,0.44257024,1.0167975
AKAP12|9590,1.3810569,0.9590517,1.5808759,2.9337943,2.0964131,0.35112593,1.763464,0.050863735,0.9700929,1.9235616
AKAP2|11217,1.3420993,0.7567796,1.0309736,2.747876,2.2017972,0.11572702,1.4462942,0.19827805,1.0949439,2.1973534
AKAP3|10566,1.0299976,0.62252474,1.6831918,2.6724975,0.06175053,2.3946836,0.9265727,1.1404697,0.64360106,0.8375187
AKAP4|8852,2.244392,0.06070409,1.02147,1.0850018,1.277898,0.012061802,0.7652526,1.0679255,0.5645393,1.6081915
AKAP5|9495,0.4930087,0.2579094,3.075356,2.6983175,0.2750813,1.3316888,0.68917537,1.701146,0.5181189,1.9923177
AKAP6|9472,1.2085686,0.65378714,1.1715391,1.5455204,1.5366352,0.94282883,1.5160851,0.4598597,0.082733944,1.6883764
AKAP7|9465,1.0616059,0.9370562,1.2129579,1.1138384,0.94548625,1.4384308,1.3762606,1.453981,0.23998094,1.4429631
AKNAD1|254268,2.082327,1.182479,0.13518271,0.7562097,2.1243079,1.2828512,1.6997223,1.2499772,0.04646402,3.1283495
AKR1B10|57016,1.1627831,0.0158949,1.3357775,1.2789961,1.1398782,1.199095,0.5938245,1.4985936,0.7934152,1.5468059
AKR1B15|441282,0.15481251,1.0072677,2.2308574,2.031043,0.55349636,0.5693393,1.2014309,1.9355121,1.9317834,1.9997958
AKR1B1|231,1.4007053,0.07877374,1.4256555,2.3923264,1.1725307,0.8045478,0.8574445,0.10286493,1.6568482,1.4699396
AKR1C1|1645,2.6059034,1.2817461,0.35489503,0.92787874,1.6538141,0.3803001,1.5973395,0.112399705,0.31689668,1.7679508
AKR1C2|1646,0.88447076,0.26398006,0.1010735,0.2881986,0.40667215,1.724867,1.6860858,1.2179714,1.8818921,2.8342385
AKR1C3|8644,2.0558069,1.0393158,0.50295454,0.443916,1.2839738,0.93300766,0.9349223,1.215539,1.131314,1.4298911
AKR1C4|1109,2.6111763,0.8986493,1.7856147,0.5231255,1.267195,2.1244147,1.1864632,0.019652652,0.3193115,0.89430535
AKR1E2|83592,0.45516664,1.5815282,0.0658599,0.73479223,1.0156927,0.51757944,1.7537255,0.8475811,1.4849277,1.5740657
AKR7A3|22977,0.5390942,0.13372308,1.1755518,1.6663417,1.8688469,2.8579762,0.24774614,1.4283639,1.0849894,1.3717234
AKT3|10000,1.3616676,0.51161116,1.6452875,3.3777955,2.1554143,0.5323805,1.1751467,0.075753376,0.22742815,1.9578606
ALB|213,0.758784,0.4921769,0.826967,1.5027331,1.1556296,1.508968,1.1665701,1.0446867,1.1078122,1.5693783
ALDH1A1|216,0.5529846,0.04892104,3.3429134,0.7899444,0.6530166,1.5912031,1.3248036,1.2689452,0.5488465,1.362536
ALDH1A2|8854,1.1335055,0.05776398,2.3124993,2.7666218,1.0334194,1.830997,1.7819041,0.062153984,1.2779717,2.3007255
ALDH1A3|220,1.5123802,0.5375618,1.9900454,2.0619879,2.0575626,0.70597374,1.2532941,0.07126784,0.7151621,1.929757
ALDH1L1|10840,0.2500015,0.74353296,2.6641505,1.5171361,0.4154425,2.1977026,0.09270967,0.85135204,1.1892581,1.7215677
ALDH1L2|160428,2.0186105,0.18180554,1.3102187,2.0160375,2.9494607,0.07595372,0.6585733,0.20656297,1.8940444,1.6011181
ALDH3A1|218,1.417748,0.50140756,2.086609,0.17218702,0.51862717,2.2160687,0.29156235,1.1144531,0.8406692,1.2531693
ALDH3B2|222,0.40307912,1.085129,1.0904547,2.1264224,0.040293254,1.8256018,0.79784095,2.0840483,1.5255783,0.8493395
ALDH4A1|8659,2.0423887,0.6324327,0.42076036,0.121853136,1.6550839,1.4293743,0.8545764,1.3602422,1.3318995,1.5267181
ALDH8A1|64577,0.33927462,1.1347868,1.3754894,0.98982984,1.4107223,1.038652,1.1022644,0.64011574,1.4926254,1.4487605
ALDOB|229,0.20716904,0.3260671,1.5598869,1.7462656,0.85018504,1.5584608,0.54140675,0.7632287,1.2417455,1.1301363
ALDOC|230,0.25294065,0.3138117,1.2107242,2.4040298,1.4076272,2.2182536,0.6388234,1.1273887,1.3084557,1.0598514
ALG10B|144245,2.3641672,0.14634235,0.21138602,0.32445532,2.2627814,1.2975322,1.9319581,1.023552,1.0319781,2.0654974
ALG1L|200810,0.7639667,0.7546931,0.8503281,1.2851475,0.09605018,1.9400328,1.6606727,0.47452748,0.98959243,1.7001023
ALOX12B|242,0.8181319,0.04752283,2.2391915,2.4041207,0.035103813,2.0504346,1.4805521,0.94157153,0.88753545,0.5611249
ALOX12P2|245,1.1925159,0.87290895,0.79442424,1.608985,1.4174918,1.3463011,1.1609138,1.0746973,1.5004683,1.5077747
ALOX15B|247,0.66518897,0.3428176,2.930021,4.796533,0.13045341,0.6026408,0.8612922,0.084020644,1.6103995,1.9629427
ALOX15|246,1.3434068,1.1993803,0.87083375,1.2976573,1.486905,1.0400385,1.0148503,0.7182837,0.06669309,1.4255408
