ADAMTS16|170690,0.013300965,0.5934654,2.2221823,2.5117402,2.1847658,1.7921072,1.1503817,1.1125616,1.9980786,1.5897509
ADAMTS17|170691,1.4417875,1.1860659,1.2970926,0.72066694,1.3767207,1.0717492,1.4455376,0.8824723,0.69407487,1.2004768
ADAMTS18|170692,0.56089526,0.07281419,0.23691119,1.746693,1.0590342,1.6958238,1.119106,1.5798591,1.4162699,1.2593256
ADAMTS19|171019,1.3065394,0.049442653,0.46307534,1.8988698,0.14247912,2.212442,1.170418,1.0860175,1.9275079,0.8034226
ADAMTS1|9510,1.0995195,0.6415794,4.7589383,0.5221354,0.77065605,1.7692934,0.7642128,0.20446351,3.1379993,0.68829554
ADAMTS20|80070,2.396702,1.2834109,0.18136424,0.05600239,2.2524898,0.5879013,0.66621184,1.8754814,0.07664009,1.6835933
ADAMTS2|9509,0.06308712,0.07756023,2.7820568,1.9941703,1.6384984,1.4784641,1.1066245,0.6999966,2.7302477,2.9044507
ADAMTS3|9508,0.1381713,0.61402905,1.2483208,1.5365657,1.3081189,1.7559961,0.97950214,1.3167027,1.5816349,0.7502935
ADAMTS4|9507,0.05658768,0.3405114,2.6725566,2.0178702,0.8378938,1.583184,1.3800287,0.6018506,2.0946844,2.0702274
ADAMTS5|11096,0.08191118,0.04935445,2.574456,1.9239814,1.8085953,1.3258901,1.10298,0.8494971,2.4231796,2.2916882
ADAMTS6|11174,0.10172109,0.07607771,2.3828306,2.7466557,0.557961,2.172475,0.3183144,1.904744,1.7352618,3.343461
ADAMTS8|11095,0.041804798,1.341044,2.3028154,0.9883115,0.34593517,1.9009901,0.80694425,0.98290986,1.1257135,0.69933033
ADAMTS9|56999,0.07732808,0.59674245,1.9203333,1.7908671,1.0159173,1.6098,1.372342,0.97730905,1.5054884,1.0205499
ADAMTSL1|92949,1.0131421,0.7596419,3.7708964,1.3366208,1.2268301,1.6522417,0.17972879,0.18826509,2.1959193,1.5931268
ADAMTSL2|9719,0.053358905,0.83250064,2.6512501,1.5146964,1.3265846,2.0150774,0.8384961,1.0169604,1.6975155,1.5085503
ADAMTSL3|57188,0.0686274,1.1206728,1.6879047,1.3679988,0.27218926,2.8273578,0.7613617,1.5602301,1.4260622,0.20586303
ADAMTSL4|54507,0.13071585,1.4771284,4.240837,1.0613431,1.5644059,1.4504364,0.06102497,2.534129,1.3612007,1.0809677
ADAMTSL5|339366,2.0942867,1.7875456,3.558588,0.2826249,2.1080449,0.23934014,0.10180747,0.84553653,0.6813428,1.9971045
ADAP1|11033,0.49381238,0.45889342,3.0437374,0.6584355,1.56974,2.353308,0.7491426,1.7690618,0.6128908,2.1373653
ADARB2|105,0.66034234,0.8181992,1.1197714,1.4710631,1.0447824,1.4017409,1.8400725,0.83907574,0.7900887,0.8194824
ADCY10|55811,1.5173851,0.18461533,2.2792428,0.61290675,1.0578148,0.08026123,2.3594038,0.6675519,0.4035332,1.3573327
ADCY1|107,0.3610249,0.15419242,0.6489005,2.6550555,1.3403575,2.4670436,0.12848693,0.73890984,1.7109927,3.0775497
ADCY2|108,1.6407683,0.9719634,1.9104463,1.0007588,1.1937737,1.3390254,1.3515751,0.76025724,1.3820512,1.8582762
ADCY5|111,0.58486205,0.08738417,2.0812955,1.592503,0.6303378,2.6766324,2.8723917,0.35648862,0.22961845,1.6024253
ADCY8|114,1.7305647,0.16903146,2.500966,0.6788078,1.4984831,0.81015193,1.6064135,0.26032808,0.31714067,0.7238065
ADCYAP1|116,0.118444465,0.8118827,2.0006568,2.0046406,0.9739282,2.1312041,1.1921438,0.8471701,1.2572037,1.1948646
ADD2|119,2.597906,0.2829999,0.96981174,1.8555709,1.4519429,0.68951106,0.6878962,0.5399195,0.70483994,1.1765801
ADH1A|124,1.1511189,1.5611856,2.8943577,0.9602694,1.0769567,2.2285748,1.3162323,1.2232724,1.2215554,0.018891899
ADH1B|125,0.12871963,1.3583106,2.7495246,2.0308154,0.69210345,3.131603,1.403277,0.6559809,0.82960826,0.02849687
ADH1C|126,1.624754,1.5490646,2.0142097,0.39938852,0.7690511,1.2185448,1.2643358,0.27596298,0.46258357,0.3011796
ADH6|130,0.4213091,2.5075521,1.9717214,1.2313768,0.65107167,1.5364074,0.8559626,0.18553911,0.72914886,0.19271992
ADH7|131,2.335787,1.1304808,2.585033,0.5300597,1.6248531,0.046920214,0.9532415,0.018951768,0.45459107,1.9354967
ADHFE1|137872,0.89457446,1.5117146,4.260049,0.7825854,0.9892603,1.796797,0.52788186,2.0410018,0.061192885,0.9854226
ADIPOQ|9370,0.56150025,1.3886585,1.2862606,0.339255,1.4022981,1.0730023,0.50356483,0.45366868,1.227093,1.389374
ADM2|79924,2.3947613,0.26869637,0.5582425,1.3112807,1.7321682,2.3025787,2.9578693,0.24245954,0.5200821,0.80267596
ADM|133,2.631734,0.7751628,3.7433782,0.35092154,2.2817972,0.093410954,1.3688277,1.1332532,0.7441464,1.1871855
ADORA1|134,0.03336204,0.19719896,1.7346171,2.1026733,1.7525734,1.6962589,0.62983847,2.0354981,1.7984844,1.0199509
ADORA2B|136,1.6088549,1.2160819,2.43177,0.38190764,1.7173235,0.05196209,0.9092528,0.581107,0.9523028,1.113119
ADORA3|140,0.02535429,1.0313809,2.3653302,0.9448437,1.2890946,1.5356704,0.81521505,0.73214126,1.1898766,1.4849532
ADPRHL1|113622,0.85609025,4.558346,0.17299186,3.4954274,2.248708,1.0411879,0.14031512,1.5858542,0.20149925,0.86357933
ADRA1A|148,0.08226923,1.2608907,1.4319512,1.0395322,0.6380102,2.8534722,0.8404329,1.7153766,2.8977647,0.20590593
ADRA1B|147,0.033910103,1.0812718,2.5763688,1.1730897,1.0723593,2.1468377,2.02651,1.754818,1.6958693,0.52313054
ADRA1D|146,0.72706515,0.6116594,1.3890285,0.7088915,0.6240074,0.54158485,0.71113604,1.2309424,1.3301781,0.7413512
ADRA2A|150,0.02043542,0.98735553,2.2449791,1.5722778,1.694967,1.7938287,1.015846,0.78680223,1.2087623,1.625233
ADRA2B|151,1.663236,0.57982886,1.3006345,1.1771392,0.9649423,1.044914,1.030929,1.004177,0.79935604,1.2019477
ADRA2C|152,1.3077447,0.81947005,2.3281298,0.75623834,1.4320852,0.5337563,0.18315285,1.560963,1.7675983,1.4048656
ADRB1|153,1.0601724,1.100802,2.9171724,0.90470695,1.8567894,1.4975264,0.91672647,1.6881742,1.3819493,0.0651661
ADRB2|154,0.029867256,1.9920543,3.1188502,0.61078715,1.6537144,1.6231123,0.82118356,1.5840696,0.46601865,1.2716864
ADSSL1|122622,1.1747518,1.8188121,1.8428484,0.4176546,2.0677617,0.275416,0.29335457,1.2787027,1.0962713,1.475073
AEBP1|165,0.072739944,0.21873625,2.6990726,1.3393815,1.60414,1.3070232,0.8178977,1.1364205,2.274115,2.4371595
AFAP1L2|84632,0.08120188,0.9249161,2.565378,0.93015635,2.2701626,0.7230815,0.43907407,2.1772606,1.3546945,2.1770825
AFF2|2334,1.3285342,1.0361934,1.4784504,0.6652295,1.4724221,1.2567179,1.984569,0.46066087,0.1280579,1.4443104
AFF3|3899,0.031703543,1.1416111,1.9777733,1.7933717,0.69201964,2.8290687,1.289323,0.9398272,1.0591804,0.6139065
AFP|174,3.746305,0.9177947,0.11525798,0.5319139,2.4691432,1.0108074,0.5342935,0.7773869,2.0176146,0.10562583
AG2|387763,0.11455312,0.9090924,3.6738284,1.4122207,1.5752461,1.7909248,1.1488354,1.2998086,1.5935726,0.99460536
AGAP11|119385,0.7339039,1.0075959,2.2947881,0.94959086,0.5480942,1.4968168,0.62710893,1.358846,0.66958827,0.7636596
AGBL2|79841,1.2889962,0.5101659,2.593098,0.97556764,0.6567083,1.5189632,1.5654281,1.9211627,0.45794156,0.50187093
AGBL4|84871,2.0110052,0.8818273,0.46777686,1.4411291,0.06542733,3.6506746,2.3765256,2.3252208,0.16374987,1.496858
AGER|177,0.41692805,1.8972235,2.269244,1.4721485,0.60999244,2.1253018,0.9241532,1.7598373,0.9975466,0.059433755
AGMAT|79814,1.0104445,0.48974955,0.62818086,0.9937259,1.8378527,1.2353867,2.00016,0.66656375,0.78117454,0.6395844
AGPAT9|84803,2.2047772,0.8096923,2.4334702,0.8459765,1.57491,0.3981335,1.4249818,0.05291947,0.7678111,0.8349215
AGR2|10551,0.1987151,3.1394377,1.3312353,1.0082268,0.5111224,1.6016113,0.43397924,1.9638296,1.992347,0.08379557
AGR3|155465,0.03176645,1.8471165,2.4356644,1.565177,0.6960635,1.8083739,1.0464272,1.6134471,1.0163577,0.02908022
AGTR1|185,0.02155295,0.608177,1.9279946,2.9960427,1.4815176,2.4045932,0.2686621,2.10304,3.138163,1.197509
AGTR2|186,0.08834874,1.5098823,2.3081934,1.2071475,0.47030824,1.6001178,1.0635306,1.0383532,1.3801188,0.016705573
AGT|183,0.33850625,0.17240337,3.390277,1.5400754,0.031529997,3.3185813,0.11146095,0.19615929,4.2320714,2.7267752
AHNAK2|113146,1.3695297,1.7549806,3.659197,0.29988825,2.9688063,0.06998746,0.09356373,1.1014179,1.3845323,2.2259202
AHRR|57491,2.1467342,1.1333147,0.7772359,1.0819029,0.6265894,0.6373112,0.81250614,1.2107521,1.0333909,1.2491448
AHSA2|130872,0.88747036,1.0239754,1.49057,1.5334924,0.8732464,0.739659,0.81530076,1.4705415,0.08627809,1.0687184
AHSG|197,2.3070605,1.257247,1.0563107,1.3716013,1.6354554,1.1245571,1.2473922,0.023482947,0.9411914,1.6960601
AICDA|57379,0.025187816,0.6719738,3.0491703,1.9836215,1.7070056,3.0171974,1.2897712,0.3776995,0.50575453,1.2598091
AIF1L|83543,1.8691185,1.4803123,0.23031917,1.539366,0.17981623,0.3432396,0.923266,2.600164,2.499488,0.7973816
AIFM3|150209,1.3205218,1.0053136,1.793181,1.1194175,1.4287472,0.37932992,1.047791,1.2551085,0.13276681,1.8507689
AIM1L|55057,1.4970323,2.3689716,2.684695,0.384615,2.7775986,0.4549269,0.06780483,0.7404547,0.19363843,2.3537722
AIM2|9447,0.14225578,0.6331628,3.253278,1.242417,1.9623535,1.5958622,0.95191944,1.8143412,0.12719192,1.5419215
AIRE|326,0.46726972,0.69808906,1.4637341,1.1962281,0.901773,1.0290822,1.4078547,1.3369594,0.43564147,0.827382
AJAP1|55966,0.67962533,0.93547636,1.9588042,1.2422442,1.2481561,1.7796639,0.7003898,0.016892841,1.2503254,1.7822719
AK5|26289,0.11279089,0.067447975,1.1436577,1.0652488,0.85688543,1.8116356,0.035077214,1.2249205,3.3509474,3.73024
AK7|122481,2.2217367,1.4411582,1.5010637,1.5850223,1.4574993,2.2250059,0.94997966,0.06762353,1.3022097,1.3291967
AKAP12|9590,0.08059189,0.05444416,3.3496644,1.9048496,0.73646855,2.3522804,0.43620053,1.8832976,2.5601397,0.9263928
AKAP14|158798,0.030993622,2.188922,1.0805812,0.9018914,0.8135328,2.9793906,0.4997901,0.08788151,0.7806769,1.0980762
AKAP2|11217,0.04810713,0.511523,3.1961582,1.5543346,1.1784348,2.394785,0.73607093,1.6895118,2.1083155,0.95045036
AKAP3|10566,0.42372018,1.0388892,0.065489225,2.6922803,0.3488431,2.0529664,0.4102415,1.4563197,0.6838546,1.9658343
AKAP6|9472,0.16231145,0.25685006,2.8876052,2.0181463,1.5688297,2.589299,0.52270347,2.1071475,1.9828289,0.5942815
AKR1B10|57016,1.8544817,0.97835004,2.8776972,0.6836618,2.024979,0.028786309,1.1987156,0.16113408,0.51659083,1.2095169
AKR1B15|441282,2.5597613,0.9035156,3.7566555,0.912698,2.3075,0.011332905,1.0195248,0.54731876,0.6919572,2.0159314
AKR1C1|1645,2.388237,1.2927414,2.8735366,0.78072774,2.1503139,0.07278651,1.8669811,0.15112476,0.5641152,1.5635533
AKR1C2|1646,2.7914124,2.7529118,3.4804738,0.93431914,3.1482906,0.3357734,1.1979699,0.06005504,0.023678351,2.023595
AKR1C3|8644,2.7015138,2.8201065,3.5557458,0.81770813,3.080569,0.44985947,0.7299178,0.11842699,0.026739923,1.8331621
AKR1C4|1109,3.7463415,1.8808975,1.5136589,1.7371514,0.8865264,0.1777944,1.7919219,0.0996685,0.28759557,1.0861753
AKR1E2|83592,3.4406424,0.46757758,2.7280223,1.5190138,1.0581398,1.2191362,0.053690482,0.9241239,0.5682892,0.25582984
AKR7A3|22977,2.956564,1.2281771,0.2012702,2.5798197,1.6187695,1.8772153,0.16183805,1.7576537,0.099383704,0.86993176
AKT3|10000,0.25325537,0.40219942,1.8681778,1.3323301,0.63442945,2.1727438,1.6167351,0.28987357,1.6252058,1.3701196
ALB|213,1.4815015,0.7023408,0.034115463,1.5062981,1.0577095,3.4483094,0.9681188,0.07044822,1.438094,1.2922525
ALCAM|214,1.5968565,1.3709193,2.0031765,1.2210321,1.2240591,0.8862315,1.2166976,0.09267711,0.9800071,1.1101412
ALDH1A1|216,1.8809334,1.201263,2.1814845,1.1484995,0.95848614,1.3180863,1.3148764,0.05220335,0.61057377,0.67044926
ALDH1A2|8854,0.019286655,1.0504248,2.528624,1.5646632,1.0914054,2.5029569,1.2151338,1.7246937,1.470855,0.03899938
ALDH1A3|220,0.059355613,1.1523385,2.623293,1.3644615,2.213355,1.2623178,0.79321074,1.7132752,1.1409768,1.6096414
ALDH1L1|10840,1.2816209,0.83800685,0.82981914,1.5315317,0.8718256,0.9683886,0.0381392,1.4149175,2.6835601,2.948177
ALDH1L2|160428,0.827487,0.18071553,2.3656638,1.5550547,1.7344176,0.982329,1.142093,0.18704267,1.4600137,1.6297109
ALDH3A1|218,2.404742,1.7376633,3.0715353,0.43328246,2.0338776,0.05701671,2.0346146,0.052960467,0.13957798,1.8992
ALDH3B1|221,0.050392658,0.9399141,3.6563067,1.4485123,0.97790504,2.597524,0.5319965,1.8923702,1.0431925,0.4344259
ALDH3B2|222,2.463834,2.39049,0.7727759,0.33423173,4.12411,0.08764054,0.1829678,1.26963,0.61879367,2.2571611
ALDH7A1|501,0.10097166,1.108464,0.20339026,1.9757514,1.3921515,1.3452934,0.20884599,2.2669764,2.8280513,2.627354
ALDH8A1|64577,1.1601237,0.58452463,1.2993717,1.295465,0.85942996,1.1729048,0.8999062,1.0532379,0.6962495,0.78020585
ALDOB|229,1.3223239,0.1330246,3.8664405,0.7010497,1.9353323,1.64518,2.2877877,0.8002338,0.06782603,0.1099149
ALDOC|230,1.6039627,0.59362376,1.7602034,0.7529659,1.1852223,0.40230504,1.2959385,0.4787676,1.2849683,1.1472676
ALG1L|200810,2.2598994,1.7868519,1.0322812,0.7946379,2.3178298,0.27446806,2.2474685,0.76716244,0.024505854,1.9079338
ALK|238,1.2874262,0.8062787,1.5463301,1.5737535,1.2227575,2.1430764,1.5873629,0.57253677,0.047082625,0.736862
ALOX12B|242,1.2142076,1.8082358,2.3552523,0.4925081,1.8881114,0.5990785,0.23123527,0.049153153,0.3170124,1.6414034
ALOX12P2|245,1.8506148,2.304369,1.6488804,1.3864788,1.3610455,0.20501745,1.5081093,1.440582,0.018463423,2.438942
ALOX12|239,1.984525,2.1587522,2.2595944,0.71749455,2.0865095,0.16089192,0.9597816,0.096983604,0.4003013,2.1596081
ALOX15B|247,0.036441535,2.1300516,2.5704231,0.9092055,1.573087,1.4862592,0.49170154,0.8837559,0.8347558,1.1898197
ALOX15|246,0.68060994,2.3489377,1.7316158,0.87870324,1.694298,1.7029823,1.2032503,0.16433425,0.50261354,1.872673
ALOX5AP|241,0.025875065,0.6208847,3.141485,1.0871158,1.6926066,1.7068961,1.1857965,1.5207639,1.2223185,0.7893373
